streetName,streetType,minHouseNum,maxHouseNum
Voroněžská,,1,100
Voráčovská,,1,100
Voršilská,,1,100
Voskovcova,,1,100
Vosmíkova,,1,100
Vosmíkových,,1,100
Vostelčická,,1,100
Vostrovská,,1,100
Vostrého,,1,100
Vosykova,,1,100
Vosátkova,,1,100
Votavova,,1,100
Votická,,1,100
Votočkova,,1,100
Votroubkova,,1,100
Votrubova,,1,100
Votuzská,,1,100
Vozatajská,,1,100
Vozačská,,1,100
Voznická,,1,100
Vozová,,1,100
Vozábova,,1,100
Voňavá,,1,100
Voňkova,,1,100
Vořechovka,,1,100
Voříškova,,1,100
Vošahlíkova,,1,100
Vožická,,1,100
Vrabcova,,1,100
Vrabcová,,1,100
Vrabinská,,1,100
Vrablovec,,1,100
Vrablovecká,,1,100
Vrabčí,,1,100
Vrabčí brod,,1,100
Vrabčí rokel,,1,100
Vranická,,1,100
Vranovská,,1,100
Vranská,,1,100
Vraného,,1,100
Vraní,,1,100
Vrančická,,1,100
Vrapická,,1,100
Vratimovská,,1,100
Vratislava Šantrocha,,1,100
Vratislavova,,1,100
Vratislavovo náměstí,,1,100
Vratislavská,,1,100
Vratislavské náměstí,,1,100
Vratičová,,1,100
Vratká,,1,100
Vratná,,1,100
Vraštilova,,1,100
Vrbatova,,1,100
Vrbenská,,1,100
Vrbenského,,1,100
Vrbická,,1,100
Vrbiny,,1,100
Vrbka,,1,100
Vrbkova,,1,100
Vrbky,,1,100
Vrbnovská,,1,100
Vrbova,,1,100
Vrbovecká,,1,100
Vrbová,,1,100
Vrbové,,1,100
Vrbátky,,1,100
Vrbí,,1,100
Vrbí II.,,1,100
Vrbí III.,,1,100
Vrbčanská,,1,100
Vrcha,,1,100
Vrcha II,,1,100
Vrchhůra,,1,100
Vrchlabská,,1,100
Vrchlického,,1,100
Vrchlického nábř.,,1,100
Vrchlického náměstí,,1,100
Vrchlického návrší,,1,100
Vrchlického sad,,1,100
Vrchlického sady,,1,100
Vrchní,,1,100
Vrchní Konec,,1,100
Vrchní Pustá,,1,100
Vrchní cesta,,1,100
Vrchní konec,,1,100
Vrchovecká,,1,100
Vrchovina,,1,100
Vrchovinská,,1,100
Vrchovištní,,1,100
Vrchpolí,,1,100
Vrchy,,1,100
Vrkoslavická,,1,100
Vrlova,,1,100
Vrobelova,,1,100
Vrskmaňská cesta,,1,100
Vrtná,,1,100
Vrtov,,1,100
Vrublova,,1,100
Vrutická,,1,100
Vrábsko,,1,100
Vrábská,,1,100
Vráclavská,,1,100
Vránova,,1,100
Vrátenská,,1,100
Vrátkovská,,1,100
Vrátková,,1,100
Vrátnická,,1,100
Vrázova,,1,100
Vrážská,,1,100
Vrútecká,,1,100
Vršava I,,1,100
Vršava II,,1,100
Vršava III,,1,100
Vršavská,,1,100
Vršek,,1,100
Vrška,,1,100
Vršní,,1,100
Vršovců,,1,100
Vršovická,,1,100
Vršovické náměstí,,1,100
Vrší,,1,100
Vršůvka,,1,100
Vsadsko,,1,100
Vsetínská,,1,100
Vsisko,,1,100
Vstavačová,,1,100
Vstupní,,1,100
Vtelenská,,1,100
Vtipná,,1,100
Vužanova,,1,100
Vybíralova,,1,100
Vychodilova,,1,100
Vycpálkova,,1,100
Vyderská,,1,100
Vydmuchov,,1,100
Vydrova,,1,100
Vyhlídalova,,1,100
Vyhlídka,,1,100
Vyhlídkova,,1,100
Vyhlídková,,1,100
Vyhlídky,,1,100
Vyhnalov,,1,100
Vyhnálov,,1,100
Vyhnálovská,,1,100
Vyhnánov,,1,100
Vyhonkovec,,1,100
Vyklická,,1,100
Vykoukových,,1,100
Vykáňská,,1,100
Vylanta,,1,100
Vymazalova,,1,100
Vypálená,,1,100
Vyskočilova,,1,100
Vysocká,,1,100
Vysokomýtská,,1,100
Vysokovská,,1,100
Vysokoškolská,,1,100
Vysoká,,1,100
Vysoká cesta,,1,100
Vysoká stráň,,1,100
Vysoký Most,,1,100
Vysoký břeh,,1,100
Vysoký průhon,,1,100
Vysočanská,,1,100
Vysočanské náměstí,,1,100
Vyvýšená,,1,100
Vyšehrad,,1,100
Vyšehradská,,1,100
Vyšenská,,1,100
Vyšerák,,1,100
Vyškovská,,1,100
Vyšníky,,1,100
Vyšší,,1,100
Vyžlovská,,1,100
Vzdušná,,1,100
Vzdušná ulička,,1,100
Vzdálená,,1,100
Vzestupná,,1,100
Vzhledná,,1,100
Vzpoury,,1,100
V Aleji,,1,100
V Alejích,,1,100
V Alejíčkách,,1,100
V Bambouskách,,1,100
V Bažantnici,,1,100
V Benátkách,,1,100
V Bokách Ⅰ,,1,100
V Bokách Ⅲ,,1,100
V Borovičkách,,1,100
V Brance,,1,100
V Brodu,,1,100
V Brůdku,,1,100
V Bílce,,1,100
V Březinkách,,1,100
V Březinách,,1,100
V Břízkách,,1,100
V Břízách,,1,100
V Chaloupkách,,1,100
V Chalupách,,1,100
V Cibulkách,,1,100
V Cihelně,,1,100
V Cípu,,1,100
V Dolinách,,1,100
V Dolině,,1,100
V Dolích,,1,100
V Domcích,,1,100
V Domkách,,1,100
V Edenu,,1,100
V Habeši,,1,100
V Haldách,,1,100
V Hliništi,,1,100
V Hlinkách,,1,100
V Hlinách,,1,100
V Hluboké cestě,,1,100
V Hlubokém,,1,100
V Hodkovičkách,,1,100
V Homolkách,,1,100
V Honech,,1,100
V Honu,,1,100
V Horce,,1,100
V Horní Stromce,,1,100
V Hradbách,,1,100
V Hruškovně,,1,100
V Humenci,,1,100
V Humnech,,1,100
V Háji,,1,100
V Hájkách,,1,100
V Hájích,,1,100
V Hájíčku,,1,100
V Hůrkách,,1,100
V Jahodách,,1,100
V Jamce,,1,100
V Jamách,,1,100
V Javoříčku,,1,100
V Kališti,,1,100
V Kamení,,1,100
V Kateřinkách,,1,100
V Kaštanech,,1,100
V Klínarce,,1,100
V Koleji,,1,100
V Kolkovně,,1,100
V Kolotoči,,1,100
V Koutě,,1,100
V Kruhu,,1,100
V Kukli,,1,100
V Křepelkách,,1,100
V Křovinách,,1,100
V Ladech,,1,100
V Lesíčku,,1,100
V Lipkách,,1,100
V Lomech,,1,100
V Lomu,,1,100
V Loužku,,1,100
V Lukách,,1,100
V Lučinách,,1,100
V Lužích,,1,100
V Lázních,,1,100
V Malé Doubravce,,1,100
V Mejtě,,1,100
V Mezihoří,,1,100
V Mokřinách,,1,100
V Necičkách,,1,100
V Nové Hostivaři,,1,100
V Nové Vsi,,1,100
V Novém Hloubětíně,,1,100
V Nových Vokovicích,,1,100
V Nových domkách,,1,100
V Náklích,,1,100
V Násypu,,1,100
V Oblouku,,1,100
V Občanském domově,,1,100
V Ochozu,,1,100
V Ohradě,,1,100
V Ohybu,,1,100
V Ondřejově,,1,100
V Oudolku,,1,100
V Ořeší,,1,100
V Parcelách,,1,100
V Parku,,1,100
V Podhoří,,1,100
V Podhájí,,1,100
V Podkově,,1,100
V Podlesí,,1,100
V Podskalí,,1,100
V Poli,,1,100
V Polích,,1,100
V Potocích,,1,100
V Potůčkách,,1,100
V Pátém,,1,100
V Pískách,,1,100
V Pěšinkách,,1,100
V Předpolí,,1,100
V Rejích,,1,100
V Remízku,,1,100
V Rohožníku,,1,100
V Roháčích,,1,100
V Rokli,,1,100
V Rovinách,,1,100
V Rybníčkách,,1,100
V Rákosí,,1,100
V Sadech,,1,100
V Soudním,,1,100
V Srní,,1,100
V Stráni,,1,100
V Středu,,1,100
V Sídlišti,,1,100
V Tišině,,1,100
V Trníčku,,1,100
V Táboře,,1,100
V Třešňovce,,1,100
V Tůních,,1,100
V Uličce,,1,100
V Uličkách,,1,100
V Zahradách,,1,100
V Zahrádce,,1,100
V Zahrádkách,,1,100
V Zelnišťatech,,1,100
V Záhoří,,1,100
V Zákopech,,1,100
V Zákoutí,,1,100
V Zálomu,,1,100
V Zámcích,,1,100
V Zátiší,,1,100
V Zátočce,,1,100
V Závětří,,1,100
V Zářezu,,1,100
V Údolí,,1,100
V Úhlu,,1,100
V Úhoru,,1,100
V Úvoze,,1,100
V Úvozu,,1,100
V Římě Ⅰ,,1,100
V Římě Ⅲ,,1,100
V Římě Ⅳ,,1,100
V Římě Ⅴ,,1,100
V Šipce,,1,100
V Šáreckém údolí,,1,100
V Žabokřiku,,1,100
V Žáčku,,1,100
Váchalova,,1,100
Váchova,,1,100
Václ. Bureše,,1,100
Václ. Melena,,1,100
Václ. Plecitého,,1,100
Václ. Šretra,,1,100
Václava Balého,,1,100
Václava Beránka,,1,100
Václava Boštíka,,1,100
Václava Brožíka,,1,100
Václava Buriana,,1,100
Václava Haka,,1,100
Václava Havla,,1,100
Václava Haňky,,1,100
Václava III.,,1,100
Václava Jiřikovského,,1,100
Václava Jíchy,,1,100
Václava Klementa,,1,100
Václava Kovaříka,,1,100
Václava Košaře,,1,100
Václava Kratochvíla,,1,100
Václava Kulíška,,1,100
Václava Kučery,,1,100
Václava Křena,,1,100
Václava Milera,,1,100
Václava Moravce,,1,100
Václava Nového,,1,100
Václava Plačka,,1,100
Václava Procházky,,1,100
Václava Pázdrala,,1,100
Václava Rabase,,1,100
Václava Rady,,1,100
Václava Rytíře,,1,100
Václava Sedláka,,1,100
Václava Sedláčka,,1,100
Václava Soboty,,1,100
Václava Soumara,,1,100
Václava Talicha,,1,100
Václava Trojana,,1,100
Václava Týra,,1,100
Václava Ulmana,,1,100
Václava Vačkáře,,1,100
Václava Votočka,,1,100
Václava Wagnera,,1,100
Václava Černého,,1,100
Václava Řacha,,1,100
Václava Řezáče,,1,100
Václava Špačka,,1,100
Václava Šáry,,1,100
Václavická,,1,100
Václavkova,,1,100
Václavov,,1,100
Václavova,,1,100
Václavovická,,1,100
Václavovská,,1,100
Václavská,,1,100
Václavské nám.,,1,100
Václavské náměstí,,1,100
Václavíkova,,1,100
Vágnerova,,1,100
Váhovy,,1,100
Válcovní,,1,100
Válečkova,,1,100
Válečných hrdinů,,1,100
Válečných obětí,,1,100
Válečných zajatců,,1,100
Válkova,,1,100
Vánková,,1,100
Vápencová,,1,100
Vápenice,,1,100
Vápenická,,1,100
Vápenka,,1,100
Vápenná,,1,100
Vápená,,1,100
Vápeníkova,,1,100
Vápovská,,1,100
Váverkova,,1,100
Vávrova,,1,100
Váňova,,1,100
Váňovská,,1,100
Váši Příhody,,1,100
Vášova,,1,100
Vážná,,1,100
Vážní,,1,100
Vážská,,1,100
Vévodská,,1,100
Vévoz,,1,100
Vícenický žleb,,1,100
Víchovská,,1,100
Vícovská,,1,100
Vídeňská,,1,100
Vídeňská třída,,1,100
Vílová,,1,100
Vínová,,1,100
Vírská,,1,100
Vísecká,,1,100
Vísecké náměstí,,1,100
Víska,,1,100
Vít. Hálka,,1,100
Vít. Nezvala,,1,100
Vít. Nováka,,1,100
Víta Nejedlého,,1,100
Vítečkova,,1,100
Vítkova,,1,100
Vítkovců,,1,100
Vítkovecká,,1,100
Vítkovická,,1,100
Vítkovo nám.,,1,100
Vítkovská,,1,100
Vítova,,1,100
Vítovcova,,1,100
Vítovská,,1,100
Vítové,,1,100
Vítěz. Nezvala,,1,100
Vítězná,,1,100
Vítězná cesta,,1,100
Vítězné náměstí,,1,100
Vítězovská,,1,100
Vítězslava Hálka,,1,100
Vítězslava Nezvala,,1,100
Vítězslava Nováka,,1,100
Vítězslavy Kaprálové,,1,100
Vítězství,,1,100
Vítěžská,,1,100
Výbornova,,1,100
Východní,,1,100
Východní náměstí,,1,100
Výchozí,,1,100
Výdušná,,1,100
Výhledová,,1,100
Výhledské náměstí,,1,100
Výhledy,,1,100
Výholec,,1,100
Výhon,,1,100
Výhony,,1,100
Výhradní,,1,100
Výjezdní,,1,100
Výjezdová,,1,100
Výklopná,,1,100
Výletní,,1,100
Výmarova,,1,100
Výmol,,1,100
Výmolova,,1,100
Výmyslov,,1,100
Výpadová,,1,100
Výpravní,,1,100
Výpusta,,1,100
Výravská,,1,100
Výrobní,,1,100
Výrovna,,1,100
Výsluní,,1,100
Výspa,,1,100
Výstavby,,1,100
Výstaviště,,1,100
Výstavní,,1,100
Výstrčka,,1,100
Výstupní,,1,100
Výsypy,,1,100
Výtopní,,1,100
Výtoňská,,1,100
Výtvarnická,,1,100
Výtvarná,,1,100
Vývoz,,1,100
Vývozní,,1,100
Výzkumná,,1,100
Výzkumní,,1,100
Výzkumníků,,1,100
Výšina,,1,100
Výškovická,,1,100
Včelařská,,1,100
Včelenská,,1,100
Včeličkova,,1,100
Včelnická,,1,100
Včelničná,,1,100
Včelná,,1,100
Včelí,,1,100
Včelín,,1,100
Včelínek,,1,100
Věkova,,1,100
Věkošská,,1,100
Věnceslava Hrubého,,1,100
Věnceslavy Lužické,,1,100
Věncova,,1,100
Věry Junkové,,1,100
Věry Kozákové,,1,100
Věry Pechové,,1,100
Věstonická,,1,100
Větrná,,1,100
Větrná jáma,,1,100
Větrná ulice,,1,100
Větrné údolí,,1,100
Větrník,,1,100
Větrný kopec,,1,100
Větrov,,1,100
Větrovcova,,1,100
Větrovská,,1,100
Větrová,,1,100
Větruše,,1,100
Větrušická,,1,100
Větřkovice,,1,100
Větřkovská,,1,100
Větřák,,1,100
Vězeňská,,1,100
Věštínská,,1,100
Věšínova,,1,100
Věžní,,1,100
Věžové domy,,1,100
Vřesinská,,1,100
Vřesovická,,1,100
Vřesová,,1,100
Všeborovická,,1,100
Všebořská,,1,100
Všechlapská,,1,100
Všehrdova,,1,100
Všenorská,,1,100
Všerubská,,1,100
Všestarská,,1,100
Všestary,,1,100
Všetičkova,,1,100
Všeňská,,1,100
W. A. Mozarta,,1,100
Wabiho Ryvoly,,1,100
Wagnerova,,1,100
Wagnerovo nám.,,1,100
Wainerovo náměstí,,1,100
Waitova,,1,100
Waldhauserova,,1,100
Waldhegerova,,1,100
Waltariho,,1,100
Waltrova,,1,100
Wanklova,,1,100
Washingtonova,,1,100
Wassermannova,,1,100
Wattova,,1,100
Weberova,,1,100
Wednesbury,,1,100
Wedrichova,,1,100
Weighartova,,1,100
Weilova,,1,100
Weinfurtherova,,1,100
Weisova,,1,100
Weissova,,1,100
Wellnerova,,1,100
Welzlova,,1,100
Wenigova,,1,100
Wenzigova,,1,100
Werichova,,1,100
Weyrova,,1,100
Wichterleho,,1,100
Wichterlova,,1,100
Widmannova,,1,100
Wiedermannova,,1,100
Wiesenthalova,,1,100
Wiesnerova,,1,100
Wihanova,,1,100
Willingerova,,1,100
Wilsonova,,1,100
Winklerova,,1,100
Winstona Churchilla,,1,100
Winternitzova,,1,100
Winterova,,1,100
Wintrova,,1,100
Wintrova I,,1,100
Wintrova II,,1,100
Wintrovo náměstí,,1,100
Wirthova,,1,100
Witthanova,,1,100
Wolfova,,1,100
Wolkerova,,1,100
Wolkerova alej,,1,100
Wolkrova,,1,100
Wollmanova,,1,100
Wonkova,,1,100
Wuchterlova,,1,100
Wurmova,,1,100
Wágnerova,,1,100
Xaveriova,,1,100
Ypsilantiho,,1,100
Yvetotská,,1,100
Z Kopce,,1,100
Z Vršku,,1,100
Z. Adly,,1,100
Z. Fibicha,,1,100
Z. Kopala,,1,100
Z. M. Kuděje,,1,100
Z. Wintra,,1,100
ZK U Zámiše II.,,1,100
Za Akáty,,1,100
Za Albisem,,1,100
Za Alejí,,1,100
Za Archivem,,1,100
Za Arielem,,1,100
Za Avií,,1,100
Za Bakovem,,1,100
Za Balonkou,,1,100
Za Bankou,,1,100
Za Barborou,,1,100
Za Baštou,,1,100
Za Bažantnicí,,1,100
Za Beránkem,,1,100
Za Betlémem,,1,100
Za Biřictvím,,1,100
Za Borkem,,1,100
Za Botičem,,1,100
Za Brankami,,1,100
Za Brankou,,1,100
Za Branou,,1,100
Za Brodcem,,1,100
Za Brodem,,1,100
Za Brumlovkou,,1,100
Za Bránou,,1,100
Za Bytovkou,,1,100
Za Chaloupkami,,1,100
Za Chatami,,1,100
Za Chmelnicí,,1,100
Za Cihelnou,,1,100
Za Cukrovarem,,1,100
Za Cukrárnou,,1,100
Za Císařským mlýnem,,1,100
Za Divadlem,,1,100
Za Dolním kostelem,,1,100
Za Domky,,1,100
Za Domovem,,1,100
Za Drahou,,1,100
Za Drahou II,,1,100
Za Drogerií,,1,100
Za Drupolem,,1,100
Za Dráhou,,1,100
Za Dubem,,1,100
Za Dubinou,,1,100
Za Dvorem,,1,100
Za Dálnicí,,1,100
Za Díly,,1,100
Za Dědinou,,1,100
Za Elektrárnou,,1,100
Za Farmou,,1,100
Za Farou,,1,100
Za Fontánou,,1,100
Za Fořtem,,1,100
Za GZ,,1,100
Za Garážemi,,1,100
Za Grunty,,1,100
Za Hanspaulkou,,1,100
Za Hasičkou,,1,100
Za Hasičárnou,,1,100
Za Hlučovem,,1,100
Za Hládkovem,,1,100
Za Hniličkou,,1,100
Za Homolkou,,1,100
Za Horou,,1,100
Za Hospodou,,1,100
Za Hostincem,,1,100
Za Hotelem,,1,100
Za Hotely,,1,100
Za Hrnčírnou,,1,100
Za Hrází,,1,100
Za Humny,,1,100
Za Humny I,,1,100
Za Humny II,,1,100
Za Humny III,,1,100
Za Hvězdárnou,,1,100
Za Hájem,,1,100
Za Hájkem,,1,100
Za Hájovnou,,1,100
Za Hážovkou,,1,100
Za Hřbitovem,,1,100
Za Hřibem,,1,100
Za Hřištěm,,1,100
Za Invalidovnou,,1,100
Za Jalovým dvorem,,1,100
Za Jatkami,,1,100
Za Jednotou,,1,100
Za Jezerem,,1,100
Za Ještěrkou,,1,100
Za Jitonou,,1,100
Za Jízdárnou,,1,100
Za Kajetánkou,,1,100
Za Kameníčkovým,,1,100
Za Kampeličkou,,1,100
Za Kanálem,,1,100
Za Kapličkou,,1,100
Za Kaplí,,1,100
Za Kasárnami,,1,100
Za Kasárny,,1,100
Za Kinem,,1,100
Za Klokočkou,,1,100
Za Klášterem,,1,100
Za Klíčovem,,1,100
Za Knotkem,,1,100
Za Kněžským hájkem,,1,100
Za Kobližnicí,,1,100
Za Kocábou,,1,100
Za Kolejemi,,1,100
Za Kolibou,,1,100
Za Kolonkou,,1,100
Za Kolíňáčkem,,1,100
Za Komínem,,1,100
Za Koncem,,1,100
Za Kopečkem,,1,100
Za Korkem,,1,100
Za Korunou,,1,100
Za Kosteleckou,,1,100
Za Kostelem,,1,100
Za Kostelíkem,,1,100
Za Koupalištěm,,1,100
Za Kovárnou,,1,100
Za Kozlovkou,,1,100
Za Kralupkou,,1,100
Za Krejcárkem,,1,100
Za Kruhovkou,,1,100
Za Kult. domem,,1,100
Za Kulturním domem,,1,100
Za Květnou zahradou,,1,100
Za Křenovkou,,1,100
Za Křížem,,1,100
Za Křížkem,,1,100
Za Labem,,1,100
Za Lapačem,,1,100
Za Lesem,,1,100
Za Lesíkem,,1,100
Za Letištěm,,1,100
Za Lidokovem,,1,100
Za Lidovým domem,,1,100
Za Lihovarem,,1,100
Za Liptou,,1,100
Za Litavou,,1,100
Za Ličnou,,1,100
Za Lokálkou,,1,100
Za Lokšany,,1,100
Za Lomem,,1,100
Za Loukama,,1,100
Za Lužinami,,1,100
Za Lány,,1,100
Za Lávkami,,1,100
Za Lávkou,,1,100
Za Lázeňkou,,1,100
Za Lázněmi,,1,100
Za Lípou,,1,100
Za Malým vrchem,,1,100
Za Mladých,,1,100
Za Mlaty,,1,100
Za Mlékárnou,,1,100
Za Mlýnem,,1,100
Za Moravou,,1,100
Za Mostem,,1,100
Za Mostní branou,,1,100
Za Mosty,,1,100
Za Mototechnou,,1,100
Za Moštěním,,1,100
Za Myslivnou,,1,100
Za Mýtem,,1,100
Za Městem,,1,100
Za Můstkem,,1,100
Za Nadýmačem,,1,100
Za Nemocnicí,,1,100
Za Nouzovem,,1,100
Za Novákovou zahradou,,1,100
Za Nádražím,,1,100
Za Náspem,,1,100
Za Návsí,,1,100
Za Obchodem,,1,100
Za Obchody,,1,100
Za Obecním úřadem,,1,100
Za Oborou,,1,100
Za Občinou,,1,100
Za Octárnou,,1,100
Za Ohradou,,1,100
Za Okály,,1,100
Za Olšinou,,1,100
Za Olšávkou,,1,100
Za Opravnou,,1,100
Za Opusem,,1,100
Za Otýlií,,1,100
Za Ovčínem,,1,100
Za Ovčínem II,,1,100
Za Památníkem,,1,100
Za Panelárnou,,1,100
Za Panskou Zahradou,,1,100
Za Panskou zahradou,,1,100
Za Papírnou,,1,100
Za Parkem,,1,100
Za Parkovištěm,,1,100
Za Pasáží,,1,100
Za Pavilónem,,1,100
Za Pazdernou,,1,100
Za Pekařkou,,1,100
Za Pektinou,,1,100
Za Pekárnou,,1,100
Za Penzionem,,1,100
Za Pilou,,1,100
Za Pivovarem,,1,100
Za Plevnem,,1,100
Za Ploty,,1,100
Za Plovárnou,,1,100
Za Plynárnou,,1,100
Za Podjezdem,,1,100
Za Pohořelcem,,1,100
Za Pohádkou,,1,100
Za Polskou,,1,100
Za Porážkou,,1,100
Za Potokem,,1,100
Za Poříčskou bránou,,1,100
Za Poštou,,1,100
Za Poštovskou zahradou,,1,100
Za Prachárnou,,1,100
Za Pragovkou,,1,100
Za Prodejnou,,1,100
Za Pruhy,,1,100
Za Průsekem,,1,100
Za Puchárnou,,1,100
Za Pustým,,1,100
Za Pávem,,1,100
Za Pískovnou,,1,100
Za Přádelnou,,1,100
Za Příhonem,,1,100
Za Radnicí,,1,100
Za Radostí,,1,100
Za Račím potokem,,1,100
Za Reálkou,,1,100
Za Roklí,,1,100
Za Rokytkou,,1,100
Za Roudnickou branou,,1,100
Za Rozhlednou,,1,100
Za Rozkoší,,1,100
Za Ruskou,,1,100
Za Rybníkem,,1,100
Za Rybníčkem,,1,100
Za Rybárnou,,1,100
Za Rybářstvím,,1,100
Za Rájem,,1,100
Za Sadem,,1,100
Za Sady,,1,100
Za Salašem,,1,100
Za Sedmidomky,,1,100
Za Seidlem,,1,100
Za Skalkou,,1,100
Za Skálou,,1,100
Za Slabých,,1,100
Za Sladovnou,,1,100
Za Slatinami,,1,100
Za Slovankou,,1,100
Za Sodovkárnou,,1,100
Za Sokolovnou,,1,100
Za Soudem,,1,100
Za Splavem,,1,100
Za Stadionem,,1,100
Za Starou Farou,,1,100
Za Starou Poštou,,1,100
Za Starou poštou,,1,100
Za Starou školou,,1,100
Za Starým hřištěm,,1,100
Za Statkem,,1,100
Za Stodolama,,1,100
Za Stodolami,,1,100
Za Stodolou,,1,100
Za Stolařstvím,,1,100
Za Strahovem,,1,100
Za Strojírnami,,1,100
Za Strouhou,,1,100
Za Struhama,,1,100
Za Studánkou,,1,100
Za Stínadly,,1,100
Za Střelnicí,,1,100
Za Svitavkou,,1,100
Za Svodnicí,,1,100
Za Sídlištěm,,1,100
Za Sýpkou,,1,100
Za Tavírnou,,1,100
Za Teplárnou,,1,100
Za Tiskárnou,,1,100
Za Tofou,,1,100
Za Továrnou,,1,100
Za Točnou,,1,100
Za Tratí,,1,100
Za Trubným,,1,100
Za Truhlárnou,,1,100
Za Tržištěm,,1,100
Za Třebešínem,,1,100
Za Uličkami,,1,100
Za Universitou,,1,100
Za Učilištěm,,1,100
Za Vackovem,,1,100
Za Valama,,1,100
Za Valem,,1,100
Za Valencií,,1,100
Za Valy,,1,100
Za Velenkou,,1,100
Za Viaduktem,,1,100
Za Villou,,1,100
Za Vilou,,1,100
Za Vinicí,,1,100
Za Viničnou,,1,100
Za Vlasárnou,,1,100
Za Vodojemem,,1,100
Za Vodou,,1,100
Za Vodárnou,,1,100
Za Vokovickou vozovnou,,1,100
Za Vozovnou,,1,100
Za Vrbím,,1,100
Za Vrchem,,1,100
Za Vrcholem,,1,100
Za Vrlovou,,1,100
Za Vrškem,,1,100
Za Vsí,,1,100
Za Váhou,,1,100
Za Válcovnou,,1,100
Za Vápenkou,,1,100
Za Výtopnou,,1,100
Za Větrem,,1,100
Za Zahradama,,1,100
Za Zahradami,,1,100
Za Zahrady,,1,100
Za Zahrádky,,1,100
Za Zastávkou,,1,100
Za Zborem,,1,100
Za Zbrojnicí,,1,100
Za Zelenou Liškou,,1,100
Za Zelárnou,,1,100
Za Zemánky,,1,100
Za Zicháčkovo,,1,100
Za Zlatou koulí,,1,100
Za Zrcadlem,,1,100
Za Zvoničkou,,1,100
Za Zámeckou zdí,,1,100
Za Zámeckým dvorem,,1,100
Za Zámečkem,,1,100
Za Zámkem,,1,100
Za Závorou,,1,100
Za bažantnicí,,1,100
Za branou,,1,100
Za břízami,,1,100
Za drahou,,1,100
Za drahy,,1,100
Za dráhou,,1,100
Za dvorem,,1,100
Za dvory,,1,100
Za farou,,1,100
Za farskou,,1,100
Za humnama,,1,100
Za humny,,1,100
Za hřbitovem,,1,100
Za hřištěm,,1,100
Za kapličkou,,1,100
Za klášterem,,1,100
Za kostelem,,1,100
Za koupalištěm,,1,100
Za kovárnou,,1,100
Za lihovarem,,1,100
Za lávkou,,1,100
Za mlaty,,1,100
Za mlýnama,,1,100
Za mlýnem,,1,100
Za mostem,,1,100
Za nemocnicí,,1,100
Za nádražím,,1,100
Za obloukem,,1,100
Za parkem,,1,100
Za pekárnou,,1,100
Za pilou,,1,100
Za pivovarem,,1,100
Za pomníkem,,1,100
Za potokem,,1,100
Za poštou,,1,100
Za radnicí,,1,100
Za roklí,,1,100
Za rybníkem,,1,100
Za rybníky,,1,100
Za rybníčky,,1,100
Za sběrnou,,1,100
Za sokolovnou,,1,100
Za spořitelnou,,1,100
Za stadionem,,1,100
Za starou poštou,,1,100
Za sušárnou,,1,100
Za tesárnou,,1,100
Za továrnou,,1,100
Za tratí,,1,100
Za učilištěm,,1,100
Za velodromem,,1,100
Za vodojemem,,1,100
Za vodú,,1,100
Za zahradami,,1,100
Za zvoničkou,,1,100
Za Úpou,,1,100
Za Úvozem,,1,100
Za ústavem,,1,100
Za Čertousy,,1,100
Za černým mostem,,1,100
Za čistírnou,,1,100
Za Řekou,,1,100
Za Řetězárnou,,1,100
Za řekou,,1,100
Za Šachtou,,1,100
Za Šarlákem,,1,100
Za Škardou,,1,100
Za Škodovkou,,1,100
Za Školami,,1,100
Za Školičkou,,1,100
Za Školkou,,1,100
Za Školou,,1,100
Za Špačkárnou,,1,100
Za Špejcharem,,1,100
Za Špicí,,1,100
Za Špýcharem,,1,100
Za Štěpnicí,,1,100
Za Šumavou,,1,100
Za školkou,,1,100
Za školou,,1,100
Za štěpnicí,,1,100
Za Ženskými domovy,,1,100
Za Žižkovskou vozovnou,,1,100
Za Žofínem,,1,100
Za železnicí,,1,100
Zabartoníčí,,1,100
Zabranská,,1,100
Zabrání,,1,100
Zachalupní,,1,100
Zachariášova,,1,100
Zacharova,,1,100
Zacharská,,1,100
Zachova,,1,100
Zacpalova,,1,100
Zadní,,1,100
Zadní Hamr,,1,100
Zadní Hamry,,1,100
Zadní Podskalí,,1,100
Zadní Vinohrady,,1,100
Zadní Zájezd,,1,100
Zadní cesta,,1,100
Zadní luhy,,1,100
Zadní padělky,,1,100
Zadvorská,,1,100
Zafáří,,1,100
Zagorova,,1,100
Zahořanská,,1,100
Zahrada,,1,100
Zahradni,,1,100
Zahradnická,,1,100
Zahradnického,,1,100
Zahradnictví,,1,100
Zahradní,,1,100
Zahradní I,,1,100
Zahradní II,,1,100
Zahradní město,,1,100
Zahradní předměstí,,1,100
Zahradní čtvrť,,1,100
Zahradníkova,,1,100
Zahradníčkova,,1,100
Zahradská,,1,100
Zahrady,,1,100
Zahraničního odboje,,1,100
Zahražanská,,1,100
Zahrádecká,,1,100
Zahrádky,,1,100
Zahrádkářská,,1,100
Zahrádkářská kolonie,,1,100
Zahrádkářská osada Třešňovka,,1,100
Zahrádkářská osada ZVU,,1,100
Zahrádkářů,,1,100
Zahrádčická,,1,100
Zahumenní,,1,100
Zahumení,,1,100
Zahájská,,1,100
Zahájí,,1,100
Zaháňských,,1,100
Zajakurská,,1,100
Zajačí,,1,100
Zajcevova,,1,100
Zaječická,,1,100
Zaječí,,1,100
